ikpaksak+,ᐃᒃᐸᒃᓴᖅ,, ""
ikpat,ᐃᒃᐸᑦ,nominal root, "platform for oil lamp"
ikpik,ᐃᒃᐱᒃ,nominal root, "long rock bluff"
ikpik,ᐃᒃᐱᒃ,intransitive verb root, "1. to feel s.t.; 2. to look after s.t.; 1. to feel s.t. (-mik); 2. to look after s.t. (-mik); 1. to feel it; 2. to look after it"
iksik,ᐃᒃᓯᒃ,intransitive verb root, "to protrude or stick out one's rear end (as in sitting or bending)"
iksik+,ᐃᒃᓯᖅ,transitive verb root, "to leave it behing; to leave s.t.  (-mik) behing; to be left behing"
iksutit,ᐃᒃᓱᑎᑦ,nominal root, "cassiope (resinous plant used in making fire)"
ikualak+,ᐃᑯᐊᓪᓚᖅ,transitive verb root, "to burn it with flame; to burn s.t.  (-mik) with flame; to burn with flame; to be burnt with flame"
ikuliak+,ᐃᑯᓕᐊᖅ,intransitive verb root, "to be calm or still,  speaking of the water or the sea"
ikulak+,ᐃᑯᓪᓚᖅ,intransitive verb root, "1. to be better,  improved in health; 2. to be good weather"
ikuma,ᐃᑯᒪ,nominal root, "(1) flame"
ikuma,ᐃᑯᒪ,intransitive verb root, "to burn with flame"
ikupik,ᐃᑯᐱᒃ,intransitive verb root, "to cut a small piece off s.t.; to cut a small piece off s.t. (-mik); to cut a small piece off it"
ikuk+ak+,ᐃᑯᖅᑲᖅ,nominal root, "raised platform"
ikuk+ak+,ᐃᑯᖅᑲᖅ,transitive verb root, "to put it on a raised platform,  pedestal,  dais; to put s.t.  (-mik) on a raised platform,  pedestal,  dais; to put itself on a raised platform,  pedestal,  dais; to be put on a raised platform,  pedestal,  dais"
ikusik,ᐃᑯᓯᒃ,nominal root, "elbow"
ila,ᐃᓚ,nominal root, "(1) relative or relation (2) companion or partner (3) part"
ila,ᐃᓚ,transitive verb root, "to mix it with something; to mix s.t.  (-mik) with something; to mix itself with something; to be mixed with something"
ilaak,ᐃᓛᒃ,, ""
ilaanik+,ᐃᓛᓂᖅ,intransitive verb root, "to do s.t. purposefully or with intent; to do s.t. (-mik)  purposefully or with intent; to do it  purposefully or with intent"
ilaani,ᐃᓛᓐᓂ,, ""
ilaak+,ᐃᓛᖅ,intransitive verb root, "1. to patch s.t. with no overlap; 2. to remove chipped ice from fish-hole or water-hole; 1. to patch s.t. (-mik)  with no overlap; 1. to patch it  with no overlap"
ilabyuk,ᐃᓚᑉᔪᒃ,intransitive verb root, "to feel sorry; to feel sorry for s.o. (-mik); to feel sorry for him/her"
ili,ᐃᓕ,transitive verb root, "to put or place it down; to put or place s.t.  (-mik) down; to put or place itself down; to be put or be placed down"
ilik+i,ᐃᓕᕿ,intransitive verb root, "to shake one's head"
ilir~a,ᐃᓕᕋ,intransitive verb root, "to be ashamed of s.t.; to be ashamed of s.t. (-mik); to be ashamed of it"
ilit,ᐃᓕᑦ,intransitive verb root, "to learn; to learn s.t. (-mik); to learn it"
ilitak+,ᐃᓕᑕᖅ,intransitive verb root, "to recognize s.o.; to recognize s.o. (-mik); to recognize him/her"
ila,ᐃᓪᓚ,nominal root, "tangled thing"
ila,ᐃᓪᓚ,intransitive verb root, "to be tangled,  matted,  twisted"
ilik+,ᐃᓪᓕᖅ,nominal root, "taboo"
ilir~i,ᐃᓪᓕᕆ,intransitive verb root, "to join,  mix s.t. to something; to join,  mix s.t. (-mik)  to something; to join,  mix it  to something"
iluuk,ᐃᓪᓘᒃ,nominal root, "sling-shot"
ilu,ᐃᓗ,nominal root, "inside,  interior of s.t."
ilusik+,ᐃᓗᓯᖅ,nominal root, "custom,  manner,  habit"
imaak,ᐃᒫᒃ,, ""
imanak,ᐃᒪᓐᓇᒃ,, ""
imak+,ᐃᒪᖅ,nominal root, "water"
imak+,ᐃᒪᖅ,intransitive verb root, "to bet"
imak+,ᐃᒪᖅ,nominal root, "ante or stakes in gambling game"
imia,ᐃᒥᐊ,intransitive verb root, "to echo"
imigik+,ᐃᒥᒡᒋᖅ,transitive verb root, "to dent it; to dent s.t.  (-mik); to be dented"
imigluak+,ᐃᒥᒡᓗᐊᖅ,intransitive verb root, "to buzz or hum"
imik,ᐃᒥᒃ,transitive verb root, "to cave it in; to cave s.t.  (-mik) in; to cave in; to be caved in"
imiqnak,ᐃᒥᖕᓇᒃ,intransitive verb root, "to be clear,  speaking of the weather"
imik+,ᐃᒥᖅ,nominal root, "drinking water"
imik+,ᐃᒥᖅ,intransitive verb root, "to drink"
imik+utailak+,ᐃᒥᖅᑯᑕᐃᓚᖅ,nominal root, "tern"
imik+utak,ᐃᒥᖁᑕᒃ,nominal root, "groin"
ima,ᐃᒻᒪ,, ""
imak+aa,ᐃᒻᒪᖄ,, ""
iminik,ᐃᒻᒥᓂᒃ,, ""
imuk,ᐃᒻᒧᒃ,nominal root, "milk"
imu,ᐃᒧ,transitive verb root, "to coil it ,  roll,  curl s.t. up; to coil s.t.  (-mik) ,  roll,  curl s.t. up; to coil itself ,  roll,  curl s.t. up; to be coiled ,  be rolled,  be curled s.t. up"
imu,ᐃᒧ,intransitive verb root, "to bend one's body down to the floor from a kneeling position"
inak,ᐃᓇᒃ,intransitive verb root, "to lie on one's side"
inak,ᐃᓇᒃ,intransitive verb root, "to go to bed"
inaluak+,ᐃᓇᓗᐊᖅ,nominal root, "small intestine"
inak+,ᐃᓇᖅ,intransitive verb root, "to lift one's hind leg,  speaking of an animal"
iqiak+,ᐃᖏᐊᖅ,intransitive verb root, "to do s.t. first; to do s.t. (-mik)  first; to do it  first"
iqik+,ᐃᖏᖅ,nominal root, "lower abdomen (immediately above genital organs)"
iqik+,ᐃᖏᖅ,intransitive verb root, "to push one's lower abdomen forward (copulating movement)"
iqir~a,ᐃᖏᕐᕋ,intransitive verb root, "to travel"
iqit,ᐃᖏᑦ,intransitive verb root, "to sit down"
iqiulik+,ᐃᖏᐅᓪᓕᖅ,intransitive verb root, "to rise and fall in swells,  speaking of the sea"
iqnak+,ᐃᖕᓇᖅ,nominal root, "cigarette lighter"
iqnak+,ᐃᖕᓇᖅ,transitive verb root, "to strike the flint against the firestone causing sparks; to strike the flint against the firestone causing sparks"
iqnik+,ᐃᖕᓂᖅ,nominal root, "(1) cigarette lighter (2) spark (3) spark plug (4) straight or wick side of a stone lamp"
iqnik+,ᐃᖕᓂᖅ,intransitive verb root, "to slip underneath the sled runners,  speaking of the line or tongue"
iqulak,ᐃᖑᓚᒃ,transitive verb root, "to stir or mix it; to stir or mix s.t.  (-mik); to be stirred or be mixed"
iqur~ik+,ᐃᖑᕆᖅ,nominal root, "deerskin or other skin placed on the sled as a seat"
ini,ᐃᓂ,nominal root, "(1) place"
inik+,ᐃᓂᖅ,transitive verb root, "to finish,  complete it; to finish,  complete s.t.  (-mik); to be finished,  be completed"
inir~nik+,ᐃᓂᕐᓂᖅ,nominal root, "adult"
inak+,ᐃᓐᓇᖅ,nominal root, "adult"
iqik+,ᐃᙱᖅ,intransitive verb root, "to sing"
iquk+,ᐃᙳᖅ,transitive verb root, "to cave it in; to cave s.t.  (-mik) in; to cave in; to be caved in"
inia,ᐃᓐᓂᐊ,intransitive verb root, "to go to visit the Inuit"
init,ᐃᓐᓂᑦ,intransitive verb root, "to come across people in travels"
inuk,ᐃᓄᒃ,nominal root, "(1) human being"
ipak,ᐃᐸᒃ,nominal root, "grain of wood"
ipak,ᐃᐸᒃ,intransitive verb root, "to be grimy"
ipgut,ᐃᑉᒍᑦ,nominal root, "hand wipe or hand wiper"
ipi,ᐃᐱ,intransitive verb root, "to choke for air"
ipigluk,ᐃᐱᒡᓗᒃ,nominal root, "leg-bone of caribou,  of deer"
ipik,ᐃᐱᒃ,intransitive verb root, "to be sharp"
ipiksaunak+,ᐃᐱᒃᓴᐅᓐᓇᖅ,nominal root, "contents of a walrus stomach"
ipik+,ᐃᐱᖅ,nominal root, "dirt,  grimed-in dirt,  grime"
ipik+ik+,ᐃᐱᖅᑭᖅ,intransitive verb root, "to put a wick in s.t. (lamp,  lighter,  ...); to put a wick in s.t. (-mik)  (lamp,  lighter,  ...); to put a wick in it  (lamp,  lighter,  ...)"
ipir~aak+,ᐃᐱᕌᖅ,intransitive verb root, "to wade in the water"
ipir~ak,ᐃᐱᕋᒃ,nominal root, "wick"
ipir~ak+,ᐃᐱᕋᖅ,intransitive verb root, "to whip  a dog ); to whip  s.t. (a dog (-mik); to whip  it (a dog )"
ipk+aar~nik+,ᐃᑉᖄᕐᓂᖅ,nominal root, "thin sheet ice which forms on land at spring or fall when the rain freezes"
ipsuk,ᐃᑉᓱᒃ,transitive verb root, "to shake it out; to shake s.t.  (-mik) out; to shake itself out; to be shaken out"
iptak+,ᐃᑉᑕᖅ,intransitive verb root, "to be soaked or saturated with water"
ipu,ᐃᐳ,nominal root, "handle"
ipuk,ᐃᐳᒃ,intransitive verb root, "to row,  to paddle; to row,  to paddle a boat (-mik); to row,  to paddle a boat"
ipumik+,ᐃᐳᒥᖅ,intransitive verb root, "to close one's mouth"
ik+a,ᐃᖃ,intransitive verb root, "to regularly give to s.o.; to regularly give to s.o. (-mik); to regularly give to him/her"
ik+aluk,ᐃᖃᓗᒃ,nominal root, "fish"
ik+aluk,ᐃᖃᓗᒃ,nominal root, "small wood block with holes used to make meshes of fish-net"
ik+atak+,ᐃᖃᑦᑕᖅ,intransitive verb root, "to bowl s.t. or pitch s.t. underhand; to bowl s.t. (-mik)  or pitch s.t. underhand; to bowl it  or pitch s.t. underhand"
ik+i,ᐃᕿ,nominal root, "corner of the mouth"
ik+ia,ᐃᕿᐊ,intransitive verb root, "to be lazy or apathetic about s.t.; to be lazy or apathetic about s.t. (-mik); to be lazy or apathetic about it"
ik+ik,ᐃᕿᒃ,transitive verb root, "to circle it with arms or hands; to circle s.t.  (-mik) with arms or hands; to be circled with arms or hands"
ik+ir~ak+,ᐃᕿᕐᕋᖅ,nominal root, "corner"
ik+ak+,ᐃᖅᑲᖅ,nominal root, "bottom of a body of water"
ik+ak+,ᐃᖅᑲᖅ,transitive verb root, "to remember,  recollect it; to remember,  recollect s.t.  (-mik); to be remembered,  be recollected"
ik+ik,ᐃᖅᑭᒃ,intransitive verb root, "to swallow involuntarily"
ik+ik+,ᐃᖅᑭᖅ,nominal root, "louse egg"
ik+uk+,ᐃᖅᑯᖅ,nominal root, "the behind"
ik+u,ᐃᖁ,intransitive verb root, "to twist one's nose sideways in a grimace or a 'face'"
ik+uma,ᐃᖁᒪ,intransitive verb root, "to be wide awake"
ik+uk+,ᐃᖁᖅ,nominal root, "shit or dung adhering to anus or to perianal hairs"
ik+uk+,ᐃᖁᖅ,intransitive verb root, "to wipe one's behind"
ik+ur~su,ᐃᖁᕐᓱ,intransitive verb root, "to be a good shot (with a riffle,  etc.)"
ir~l+ir~pak,ᐃᕐᖠᕐᐸᒃ,nominal root, "molar tooth"
ir~l+u,ᐃᕐᖢ,nominal root, "bowel"
ir~i,ᐃᕆ,transitive verb root, "to pluck it; to pluck s.t.  (-mik); to be plucked"
ir~ialaak+,ᐃᕆᐊᓛᖅ,intransitive verb root, "to holler or yell or scream; to holler or yell or scream at s.o. (-mik); to holler or yell or scream at him/her"
ir~yiqa,ᐃᕐᔨᖓ,intransitive verb root, "to have downwardly slanted eyes"
ir~ligak+,ᐃᕐᓕᒐᖅ,intransitive verb root, "to take the part of s.o. whom one loves and cares for; to take the part of s.o. (-mik)  whom one loves and cares for; to take the part of him/her  whom one loves and cares for"
ir~mik,ᐃᕐᒥᒃ,transitive verb root, "to wash it; to wash s.t.  (-mik); to wash itself; to be washed"
ir~qak+,ᐃᕐᖓᖅ,intransitive verb root, "to leak"
ir~qinak,ᐃᕐᖏᓐᓇᒃ,, ""
ir~quma,ᐃᕐᖑᒪ,intransitive verb root, "to be bored or frustrated"
ir~qusik+,ᐃᕐᖑᓯᖅ,nominal root, "mug"
ir~qutak+,ᐃᕐᖑᑕᖅ,nominal root, "grandchild"
ir~ni,ᐃᕐᓂ,intransitive verb root, "to give birth to a child"
ir~nik+,ᐃᕐᓂᖅ,nominal root, "son"
ir~pak+,ᐃᕐᐸᖅ,transitive verb root, "to bend it out or away of something; to bend s.t.  (-mik) out or away of something; to bend out or away of something; to be bent out or away of something"
ir~ak+,ᐃᕐᕋᖅ,nominal root, "raincoat"
ir~uk+,ᐃᕐᕈᖅ,transitive verb root, "to rinse it out of a fabric or garment; to rinse s.t.  (-mik) out of a fabric or garment; to rinse out of a fabric or garment; to be rinsed out of a fabric or garment"
ir~sak+,ᐃᕐᓴᖅ,nominal root, "temple"
ir~si,ᐃᕐᓯ,intransitive verb root, "to be afraid of sharp objects"
ir~suk,ᐃᕐᓱᒃ,intransitive verb root, "to carry s.t. over or across one's shoulder; to carry s.t. (-mik)  over or across one's shoulder; to carry it  over or across one's shoulder"
isl+uak+,ᐃᔅᖢᐊᖅ,intransitive verb root, "to be good or benificial"
isl+uur~ak+,ᐃᔅᖣᕋᖅ,nominal root, "black lake fish with white meat"
isa,ᐃᓴ,nominal root, "moulting bird"
isa,ᐃᓴ,intransitive verb root, "to hurt s.o. a little to make him behave; to hurt s.o. (-mik)  a little to make him behave; to hurt him/her  a little to make him behave"
isak,ᐃᓴᒃ,intransitive verb root, "to spread one's arms out"
isak+ak+,ᐃᓴᖅᑲᖅ,nominal root, "baby walrus"
isi,ᐃᓯ,nominal root, "boot instep"
isibyuk,ᐃᓯᑉᔪᒃ,intransitive verb root, "to whisper; to whisper s.t. (-mik); to whisper it"
isik+,ᐃᓯᖅ,nominal root, "(1) fire smoke (2) drum skin"
isik+iksak+,ᐃᓯᕿᒃᓴᖅ,transitive verb root, "to iron or press it; to iron or press s.t.  (-mik); to be ironed or be pressed"
isivit,ᐃᓯᕕᑦ,transitive verb root, "to uncoil,  unroll it; to uncoil,  unroll s.t.  (-mik); to uncoil,  unroll; to be uncoiled,  be unrolled"
isu,ᐃᓱ,nominal root, "(1) end"
isuma,ᐃᓱᒪ,nominal root, "thought"
isuma,ᐃᓱᒪ,intransitive verb root, "to think"
isuqak+,ᐃᓱᙵᖅ,nominal root, "jaeger"
isuk+i,ᐃᓱᖅᑭ,intransitive verb root, "to comfort s.o.; to comfort s.o. (-mik); to comfort him/her"
isuuk+,ᐃᓲᖅ,intransitive verb root, "for the water to be dirty or muggy"
iti,ᐃᑎ,intransitive verb root, "to be deep - speaking of the water"
itibli,ᐃᑎᑉᓕ,intransitive verb root, "to walk or talk in one's sleep"
itiblik+,ᐃᑎᑉᓕᖅ,nominal root, "portage,  land crossing between areas of sea ice"
itigak,ᐃᑎᒐᒃ,nominal root, "foot"
itimak,ᐃᑎᒪᒃ,nominal root, "palm of the hand"
itik+,ᐃᑎᖅ,nominal root, "anus"
itik+,ᐃᑎᖅ,transitive verb root, "to put it in; to put s.t.  (-mik) in; to be put in"
itir~uk+,ᐃᑎᕈᖅ,nominal root, "urine"
itivik,ᐃᑎᕕᒃ,nominal root, "the far unseen side of large inaccessible things like continents,  seas,  mountains,  etc."
itak+,ᐃᑦᑕᖅ,, ""
itak+,ᐃᑦᑕᖅ,nominal root, "skin tent"
itauyat,ᐃᑦᑕᐅᔭᑦ,nominal root, "fat between intestines of muskox"
iti,ᐃᑦᑎ,nominal root, "fruit juice"
ituak+,ᐃᑦᑐᐊᖅ,intransitive verb root, "to watch or observe s.t. from hidden place; to watch or observe s.t. (-mik)  from hidden place; to watch or observe it  from hidden place"
ituk+,ᐃᑦᑐᖅ,nominal root, "old man"
ituk,ᐃᑐᒃ,nominal root, "milk in stomach of baby animals"
iva,ᐃᕙ,intransitive verb root, "to sit on one' s eggs,  speaking of a bird"
ivaluk,ᐃᕙᓗᒃ,nominal root, "sinew"
iviaqik+,ᐃᕕᐊᖏᖅ,nominal root, "woman's breast"
ivik,ᐃᕕᒃ,nominal root, "blade of grass"
ivik+,ᐃᕕᖅ,intransitive verb root, "to insult s.o. in drum-dance song; to insult s.o. (-mik)  in drum-dance song; to insult him/her  in drum-dance song"
ivit,ᐃᕕᑦ,intransitive verb root, "to wipe one's hands from dirt,  slime,  etc."
ivitar~uk+,ᐃᕕᑕᕈᖅ,nominal root, "lake salmon"
ivu,ᐃᕗ,intransitive verb root, "to break up and smash into pieces,  speaking of the 'tuvaq' (solid sea ice adhering to the land)"
yaahahuuk+,ᔮᕹᕸᖅ,nominal root, "pitcher"
yapak+,ᔭᐸᖅ,nominal root, "parka of European materials made in Inuit style"
kaayuk+,ᑳᔪᖅ,intransitive verb root, "to be stiff with cold"
kaayuuk+,ᑳᔫᖅ,nominal root, "rough-legged hawk"
kaak,ᑳᒃ,nominal root, "hunger"
kaak,ᑳᒃ,intransitive verb root, "to be hungry"
kaatilik,ᑳᑎᓕᒃ,nominal root, "harpoon for walrus hunting"
kabyik+,ᑲᑉᔨᖅ,nominal root, "crown of the head"
kaguak+,ᑲᒡᒍᐊᖅ,transitive verb root, "to knock him/her or it down; to knock s.o. or s.t.  (-mik) down; to be knocked down"
kagli,ᑲᒡᓕ,transitive verb root, "to draw near to it; to draw near to s.t.  (-mik); to be drawn near to"
kaipit,ᑲᐃᐱᑦ,intransitive verb root, "to put one's hands inside the sleeves of opposite arms"
kaipkatak+,ᑲᐃᑉᑲᑕᖅ,nominal root, "wire device for detecting presence of seal"
kaivit,ᑲᐃᕕᑦ,transitive verb root, "to spin,  rotate,  revolve it; to spin,  rotate,  revolve s.t.  (-mik); to spin,  rotate,  revolve; to be spun,  be rotated,  be revolved"
kayak+,ᑲᔾᔭᖅ,nominal root, "member of a wolf or weasel pack"
kayak+,ᑲᔾᔭᖅ,intransitive verb root, "to be homesick"
kayumik,ᑲᔪᒥᒃ,intransitive verb root, "to blow,  speaking of the wind"
kayumik,ᑲᔪᒥᒃ,intransitive verb root, "to be eager to go hunting"
kayuqik+,ᑲᔪᖏᖅ,intransitive verb root, "to be determined to do s.t.; to be determined to do s.t. (-mik); to be determined to do it"
kayuk+,ᑲᔪᖅ,nominal root, "red-brown"
kayuk+,ᑲᔪᖅ,nominal root, "red fox"
kayusi,ᑲᔪᓯ,intransitive verb root, "to continue"
kakl+u,ᑲᒃᖢ,nominal root, "hole melted in sea-ice around sea-weed or other iced-in thing"
kaki,ᑲᑭ,transitive verb root, "to prick it; to prick s.t.  (-mik); to prick itself; to be pricked"
kakiak+,ᑲᑭᐊᖅ,transitive verb root, "to clean it or clear s.t. of impurities or marks; to clean s.t.  (-mik) or clear s.t. of impurities or marks; to clean itself or clear s.t. of impurities or marks; to be cleaned or be cleared s.t. of impurities or marks"
kakik,ᑲᒃᑭᒃ,nominal root, "snot"
kakit,ᑲᒃᑭᑦ,transitive verb root, "to wipe him/her 's nose or upper-lip area; to wipe s.o.  (-mik) 's nose or upper-lip area; to wipe oneself 's nose or upper-lip area; to be wiped 's nose or upper-lip area"
kalak+,ᑲᓚᖅ,transitive verb root, "to draw on him/her 's stomach; to draw on s.o.  (-mik) 's stomach; to draw on oneself 's stomach; to be drawn on 's stomach"
kalar~tuk+,ᑲᓚᕐᑐᖅ,intransitive verb root, "to snort,  speaking of a caribou"
kalik,ᑲᓕᒃ,transitive verb root, "to haul,  tow,  draw it; to haul,  tow,  draw s.t.  (-mik); to be hauled,  be towed,  be drawn"
kalik,ᑲᓕᒃ,transitive verb root, "to brush or rub lightly against it; to brush or rub lightly against s.t.  (-mik)"
kalik+,ᑲᓪᓕᖅ,nominal root, "thunder"
kalik+,ᑲᓪᓕᖅ,intransitive verb root, "to thunder"
kalupil+uk,ᑲᓪᓗᐱᖦᖢᒃ,nominal root, "little mythical green man"
kama,ᑲᒪ,intransitive verb root, "to pay attention"
kamik,ᑲᒥᒃ,nominal root, "boot"
kamik,ᑲᒥᒃ,intransitive verb root, "to put one's boots on"
kanaak+,ᑲᓈᖅ,nominal root, "(1) shank of leg"
kanayuk+,ᑲᓇᔪᖅ,nominal root, "sea scorpion"
kanaqnak+,ᑲᓇᖕᓇᖅ,nominal root, "the north-east"
kaqala,ᑲᖓᓚ,nominal root, "spring caribou"
kaqi,ᑲᖏ,nominal root, "junction between s.t. and its main body"
kaqiiqu,ᑲᖐᖑ,intransitive verb root, "to squint"
kaqik+,ᑲᖏᖅ,nominal root, "snow-house vent"
kaqir~l+uk,ᑲᖏᕐᖢᒃ,nominal root, "bay"
kaqiuyak+,ᑲᖏᐅᔭᖅ,nominal root, "arctic cotton"
kaquk+,ᑲᖑᖅ,nominal root, "snow goose"
kanik+,ᑲᓂᖅ,nominal root, "frost from condensation"
kanir~ak+,ᑲᓂᕋᖅ,intransitive verb root, "to walk up ahead of the dogs or sledge,  or of the travelling party"
kanit,ᑲᓂᑦ,nominal root, "great caverns in the sea ice"
kanivaut,ᑲᓂᕙᐅᑦ,nominal root, "diaphragm"
kaqii,ᑲᙲ,intransitive verb root, "to liven up (the pulling sled-dog)"
kaqu,ᑲᙳ,intransitive verb root, "to be embarassed"
kanuuyak+,ᑲᓐᓅᔭᖅ,nominal root, "copper"
kapi,ᑲᐱ,transitive verb root, "to spear it; to spear s.t.  (-mik); to spear itself; to be speared"
kapia,ᑲᑉᐱᐊ,intransitive verb root, "to be afraid of s.t.; to be afraid of s.t. (-mik); to be afraid of it"
kar~ualuk,ᑲᕈᐊᓗᒃ,nominal root, "rolled oats"
kasak,ᑲᓴᒃ,transitive verb root, "to hit it (a target),  speaking of a marksman; to hit s.t.  (-mik) (a target),  speaking of a marksman; to be hit (a target),  speaking of a marksman"
kasiugak+,ᑲᔅᓯᐅᒐᖅ,nominal root, "rolled oats"
kasuk,ᑲᓱᒃ,nominal root, "cigarette lighter"
kasuk,ᑲᓱᒃ,transitive verb root, "to hit or knock him/her on the head or elbow; to hit or knock s.o.  (-mik) on the head or elbow; to hit or knock oneself on the head or elbow; to be hit or be knocked on the head or elbow"
katak,ᑲᑕᒃ,nominal root, "doorway"
katak,ᑲᑕᒃ,transitive verb root, "to drop it; to drop s.t.  (-mik); to be dropped"
kati,ᑲᑎ,transitive verb root, "to gather it together; to gather s.t.  (-mik) together; to be gathered together"
katuqa,ᑲᑦᑐᖓ,intransitive verb root, "to move slowly"
katu,ᑲᑐ,intransitive verb root, "to gang up to do s.t.; to gang up to do s.t. (-mik); to gang up to do it"
kau,ᑲᐅ,intransitive verb root, "to feel,  look for s.t. in one's pockets; to feel,  look for s.t. (-mik)  in one's pockets; to feel,  look for it  in one's pockets"
kauk,ᑲᐅᒃ,nominal root, "(1) callus (2) walrus hide (3) egg white"
kauk,ᑲᐅᒃ,transitive verb root, "to hammer it or to over-top s.t.; to hammer s.t.  (-mik) or to over-top s.t.; to be hammerred or to be over-topped s.t."
kaunak+,ᑲᐅᓐᓇᖅ,nominal root, "chewing gum"
kavak+,ᑲᕙᖅ,intransitive verb root, "to be bored"
kaviquak+,ᑲᕕᙳᐊᖅ,nominal root, "ear-drum"
kavisik+,ᑲᕕᓯᖅ,nominal root, "fish scale"
kiak,ᑭᐊᒃ,transitive verb root, "to scrape it of hair after immersion in boiling water; to scrape s.t.  (-mik) of hair after immersion in boiling water; to be scraped of hair after immersion in boiling water"
kiasik,ᑭᐊᓯᒃ,nominal root, "shoulder-blade"
kibvati,ᑭᑉᕙᑎ,intransitive verb root, "to be able or strong enough to budge s.t.; to be able or strong enough to budge s.t. (-mik); to be able or strong enough to budge it"
kigaaluk,ᑭᒡᒑᓗᒃ,nominal root, "muskrat"
kigak+,ᑭᒡᒐᖅ,transitive verb root, "to convey a message for him/her; to convey a message for s.o.  (-mik)"
kigavik,ᑭᒡᒐᕕᒃ,nominal root, "peregrine falcon"
kiglak+,ᑭᒡᓚᖅ,intransitive verb root, "to have broken right at the edge of the land or coast,  speaking of the ice"
kiglik+,ᑭᒡᓕᖅ,nominal root, "(1) edge"
kigut,ᑭᒍᑦ,nominal root, "tooth"
kii,ᑮ,intransitive verb root, "to clamp one's teeth down; to clamp one's teeth down on s.t. (-mik); to clamp one's teeth down on it"
kii,ᑮ,intransitive verb root, "to clamp one's teeth together"
kiibyak+,ᑮᑉᔭᖅ,intransitive verb root, "to be rough and abrasive"
kiinak+,ᑮᓇᖅ,nominal root, "face"
kiinak+,ᑮᓇᖅ,nominal root, "cutting edge of knife"
kiitak,ᑮᑕᒃ,, ""
kiyik+,ᑭᔾᔨᖅ,intransitive verb root, "to become warm,  speaking of the weather"
kikl+u,ᑭᒃᖢ,nominal root, "platform of stones for placing pots above fire"
kikiak,ᑭᑭᐊᒃ,nominal root, "nail"
kikit,ᑭᑭᑦ,transitive verb root, "to chip or break it; to chip or break s.t.  (-mik); to chip or break; to be chipped or be broken"
kikpak+,ᑭᒃᐸᖅ,transitive verb root, "to move it to the edge of a raised platform; to take the bait,  speaking of a fish; to move s.t.  (-mik) to the edge of a raised platform; to take the bait,  speaking of a fish; to move to the edge of a raised platform; to be moved to the edge of a raised platform"
kiksaut,ᑭᒃᓴᐅᑦ,nominal root, "layer of fat in stomach of caribou"
kikulik+,ᑭᑯᓕᖅ,nominal root, "sea-hole that has been used as a basking place and a breathing-hole"
kilaa,ᑭᓛ,intransitive verb root, "to have holes from melting"
kilik,ᑭᓕᒃ,transitive verb root, "to cut it (square-flipper or seal skin) into a line or a rope by going round and round; to cut s.t.  (-mik) (square-flipper or seal skin) into a line or a rope by going round and round; to be cut (square-flipper or seal skin) into a line or a rope by going round and round"
kilik+,ᑭᓕᖅ,transitive verb root, "to cut or gash him/her; to cut or gash s.o.  (-mik); to cut or gash oneself; to be cut or be gashed"
kiliuk+,ᑭᓕᐅᖅ,transitive verb root, "to scrape it free of debris or dirt; to scrape s.t.  (-mik) free of debris or dirt; to scrape itself free of debris or dirt; to be scraped free of debris or dirt"
kilu,ᑭᓗ,nominal root, "(1) closed end of s.t. that has an opposite open end (2) garment seam"
kiluk,ᑭᓗᒃ,intransitive verb root, "to sew"
kimik,ᑭᒻᒥᒃ,nominal root, "heel"
kiqaak+,ᑭᖔᖅ,intransitive verb root, "to hurt one's shin"
kiqak+,ᑭᖓᖅ,nominal root, "hill"
kiqit,ᑭᖏᑦ,intransitive verb root, "to be high,  in relative position"
kiqu,ᑭᖑ,nominal root, "rear"
kiqu,ᑭᖑ,intransitive verb root, "to capsize,  speaking of a boat or canoe"
kiqu,ᑭᖑ,intransitive verb root, "to fall into the water because the boat or canoe capsized"
kiquk+,ᑭᖑᖅ,nominal root, "sea louse"
kini,ᑭᓂ,intransitive verb root, "to make s.o. (a baby) urinate; help s.o. (a baby) urinate; to make s.o. (-mik)  (a baby) urinate; help s.o. (a baby) urinate; to make him/her  (a baby) urinate; help s.o. (a baby) urinate"
kinilik+,ᑭᓂᓕᖅ,nominal root, "seal-hole full of water"
kinik+,ᑭᓂᖅ,nominal root, "front flap,  lap of a tunic"
kinik+,ᑭᓂᖅ,intransitive verb root, "to be slow or sluggish in one's movement due to friction"
kinir~sit,ᑭᓂᕐᓯᑦ,nominal root, "tonsil"
kiqik+,ᑭᙱᖅ,nominal root, "space left by a removed tooth"
kipi,ᑭᐱ,transitive verb root, "to cut or sever it; to cut or sever s.t.  (-mik); to cut or sever itself; to be cut or be severred"
kipiktat,ᑭᐱᒃᑕᑦ,nominal root, "one hundred (S. Baffin)"
kipiqu,ᑭᐱᖑ,intransitive verb root, "to be lonesome,  bored,  frustrated"
kipkak+,ᑭᑉᑲᖅ,nominal root, "bone with little or no meat"
kipkak+,ᑭᑉᑲᖅ,intransitive verb root, "to gnaw at meatless bone"
kipak+,ᑭᑉᐸᖅ,nominal root, "(1) part sawn off (2) square stern"
kipuk,ᑭᐳᒃ,intransitive verb root, "to be cross each other's path"
kisak+,ᑭᓴᖅ,transitive verb root, "to anchor it; to anchor s.t.  (-mik); to anchor itself; to be anchored"
kisiani,ᑭᓯᐊᓂ,, ""
kisimi,ᑭᓯᒥ,, ""
